Detected	Gain	Correct Count	Step Size	Subject Number	Height	Age	Sex	RA Name	Other
False	-0.04199041	0	0.002332801	1	69	19	Male	Eva	
True	0.03965761	1	0.002332801	1	69	19	Male	Eva	
False	-0.03732481	1	0.002332801	1	69	19	Male	Eva	
False	0.03499201	1	0.002332801	1	69	19	Male	Eva	
True	-0.03265921	2	0.002332801	1	69	19	Male	Eva	
True	0.03032641	3	0.002332801	1	69	19	Male	Eva	
False	-0.02799361	3	0.002332801	1	69	19	Male	Eva	
False	0.02566081	3	0.002332801	1	69	19	Male	Eva	
True	1	1	0.05	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.95	2	0.05	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.9	3	0.05	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.85	4	0.05	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.8	5	0.05	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.7499999	6	0.05	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.6999999	6	0.05	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.6499999	7	0.05	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.5999999	8	0.05	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.5499999	9	0.05	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.6	0	0.03	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.5700001	1	0.03	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.5400001	1	0.03	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.5100001	2	0.03	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.4800001	3	0.03	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.4500001	4	0.03	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.4200001	5	0.03	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.3900001	6	0.03	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.3600001	6	0.03	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.3300001	7	0.03	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.36	0	0.018	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.342	1	0.018	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.324	1	0.018	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.306	2	0.018	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.288	3	0.018	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.27	4	0.018	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.252	5	0.018	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.234	6	0.018	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.216	6	0.018	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.198	7	0.018	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.216	0	0.0108	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.2052	1	0.0108	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.1944	1	0.0108	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.1836	2	0.0108	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.1728	2	0.0108	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.162	3	0.0108	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.1512	4	0.0108	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.1404	5	0.0108	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.1296	6	0.0108	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.1188	7	0.0108	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.1296	1	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.12312	2	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.11664	2	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.11016	3	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.10368	4	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	-0.09720001	4	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.09072001	5	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.08424001	6	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.07776001	6	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	-0.07128001	6	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.1296	0	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.12312	1	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.11664	2	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.11016	3	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.10368	3	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.09720001	4	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.09072001	4	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.08424001	5	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.07776001	5	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	-0.07128001	5	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.1296	1	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.12312	2	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.11664	3	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	-0.11016	3	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.10368	3	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.09720001	4	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.09072001	5	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.08424001	6	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.07776001	7	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.07128001	8	0.006480001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.07776001	1	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.07387201	2	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.069984	2	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.066096	3	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.062208	3	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.05832	4	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.054432	4	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	-0.050544	4	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.046656	4	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.042768	5	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.07776001	1	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	-0.07387201	1	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.069984	2	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.066096	3	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	0.062208	4	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	-0.05832	4	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.054432	4	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.050544	5	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
False	0.046656	5	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	-0.042768	6	0.003888001	2	5 ft 4 in	20	Female	Aaron	ok for real this time
True	1	1	0.05	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.95	2	0.05	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.9	3	0.05	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.85	4	0.05	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.8	5	0.05	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.7499999	6	0.05	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.6999999	7	0.05	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.6499999	8	0.05	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.5999999	9	0.05	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.5499999	10	0.05	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.6	1	0.03	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.5700001	2	0.03	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.5400001	3	0.03	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.5100001	4	0.03	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.4800001	5	0.03	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.4500001	6	0.03	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.4200001	7	0.03	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.3900001	8	0.03	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.3600001	9	0.03	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.3300001	10	0.03	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.36	1	0.018	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.342	2	0.018	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.324	3	0.018	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.306	4	0.018	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.288	5	0.018	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.27	6	0.018	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.252	7	0.018	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.234	8	0.018	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.216	9	0.018	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.198	10	0.018	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.216	1	0.0108	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.2052	2	0.0108	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.1944	3	0.0108	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.1836	4	0.0108	3	72	21	Male	Anirwin	glasses prescription, drone vr
False	0.1728	4	0.0108	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.162	5	0.0108	3	72	21	Male	Anirwin	glasses prescription, drone vr
False	0.1512	5	0.0108	3	72	21	Male	Anirwin	glasses prescription, drone vr
False	-0.1404	5	0.0108	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.1296	6	0.0108	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.1188	7	0.0108	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.1296	1	0.006480001	3	72	21	Male	Anirwin	glasses prescription, drone vr
False	-0.12312	1	0.006480001	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.11664	2	0.006480001	3	72	21	Male	Anirwin	glasses prescription, drone vr
False	-0.11016	2	0.006480001	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.10368	3	0.006480001	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.09720001	4	0.006480001	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.09072001	5	0.006480001	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.08424001	6	0.006480001	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.07776001	7	0.006480001	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-0.07128001	8	0.006480001	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.07776001	1	0.003888001	3	72	21	Male	Anirwin	glasses prescription, drone vr
False	-0.07387201	1	0.003888001	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	0.069984	2	0.003888001	3	72	21	Male	Anirwin	glasses prescription, drone vr
True	-1	1	0.05	4	71	18	Male	amr	
True	0.95	2	0.05	4	71	18	Male	amr	
True	-0.9	3	0.05	4	71	18	Male	amr	
False	0.85	3	0.05	4	71	18	Male	amr	
True	-0.8	4	0.05	4	71	18	Male	amr	
True	0.7499999	5	0.05	4	71	18	Male	amr	
True	-0.6999999	6	0.05	4	71	18	Male	amr	
False	0.6499999	6	0.05	4	71	18	Male	amr	
True	-0.5999999	7	0.05	4	71	18	Male	amr	
True	0.5499999	8	0.05	4	71	18	Male	amr	
True	-0.6	1	0.03	4	71	18	Male	amr	
False	0.5700001	1	0.03	4	71	18	Male	amr	
True	-0.5400001	2	0.03	4	71	18	Male	amr	
True	0.5100001	3	0.03	4	71	18	Male	amr	
True	-0.4800001	4	0.03	4	71	18	Male	amr	
False	0.4500001	4	0.03	4	71	18	Male	amr	
True	-0.4200001	5	0.03	4	71	18	Male	amr	
False	0.3900001	5	0.03	4	71	18	Male	amr	
True	-0.3600001	6	0.03	4	71	18	Male	amr	
False	0.3300001	6	0.03	4	71	18	Male	amr	
True	-0.6	1	0.03	4	71	18	Male	amr	
True	0.5700001	2	0.03	4	71	18	Male	amr	
True	-0.5400001	3	0.03	4	71	18	Male	amr	
True	0.5100001	4	0.03	4	71	18	Male	amr	
True	-0.4800001	5	0.03	4	71	18	Male	amr	
True	0.4500001	6	0.03	4	71	18	Male	amr	
True	-0.4200001	7	0.03	4	71	18	Male	amr	
True	0.3900001	8	0.03	4	71	18	Male	amr	
True	-0.3600001	9	0.03	4	71	18	Male	amr	
True	0.3300001	10	0.03	4	71	18	Male	amr	
True	-0.36	1	0.018	4	71	18	Male	amr	
False	0.342	1	0.018	4	71	18	Male	amr	
True	-0.324	2	0.018	4	71	18	Male	amr	
True	0.306	3	0.018	4	71	18	Male	amr	
True	-0.288	4	0.018	4	71	18	Male	amr	
True	0.27	5	0.018	4	71	18	Male	amr	
True	-0.252	6	0.018	4	71	18	Male	amr	
True	0.234	7	0.018	4	71	18	Male	amr	
True	-0.216	8	0.018	4	71	18	Male	amr	
True	0.198	9	0.018	4	71	18	Male	amr	
True	-0.216	1	0.0108	4	71	18	Male	amr	
True	0.2052	2	0.0108	4	71	18	Male	amr	
True	-0.1944	3	0.0108	4	71	18	Male	amr	
True	0.1836	4	0.0108	4	71	18	Male	amr	
True	-0.1728	5	0.0108	4	71	18	Male	amr	
True	0.162	6	0.0108	4	71	18	Male	amr	
True	-0.1512	7	0.0108	4	71	18	Male	amr	
True	0.1404	8	0.0108	4	71	18	Male	amr	
True	-0.1296	9	0.0108	4	71	18	Male	amr	
True	0.1188	10	0.0108	4	71	18	Male	amr	
True	-0.1296	1	0.006480001	4	71	18	Male	amr	
False	0.12312	1	0.006480001	4	71	18	Male	amr	
True	-0.11664	2	0.006480001	4	71	18	Male	amr	
False	0.11016	2	0.006480001	4	71	18	Male	amr	
True	-0.10368	3	0.006480001	4	71	18	Male	amr	
True	0.09720001	4	0.006480001	4	71	18	Male	amr	
False	-0.09072001	4	0.006480001	4	71	18	Male	amr	
False	0.08424001	4	0.006480001	4	71	18	Male	amr	
False	-0.07776001	4	0.006480001	4	71	18	Male	amr	
False	0.07128001	4	0.006480001	4	71	18	Male	amr	
True	-0.1296	1	0.006480001	4	71	18	Male	amr	
True	0.12312	2	0.006480001	4	71	18	Male	amr	
True	-0.11664	3	0.006480001	4	71	18	Male	amr	
True	0.11016	4	0.006480001	4	71	18	Male	amr	
True	-0.10368	5	0.006480001	4	71	18	Male	amr	
False	0.09720001	5	0.006480001	4	71	18	Male	amr	
True	-0.09072001	6	0.006480001	4	71	18	Male	amr	
True	0.08424001	7	0.006480001	4	71	18	Male	amr	
True	-0.07776001	8	0.006480001	4	71	18	Male	amr	
True	0.07128001	9	0.006480001	4	71	18	Male	amr	
False	-0.07776001	0	0.003888001	4	71	18	Male	amr	
True	0.07387201	1	0.003888001	4	71	18	Male	amr	
True	-0.069984	2	0.003888001	4	71	18	Male	amr	
False	0.066096	2	0.003888001	4	71	18	Male	amr	
False	-0.062208	2	0.003888001	4	71	18	Male	amr	
True	0.05832	3	0.003888001	4	71	18	Male	amr	
True	-0.054432	4	0.003888001	4	71	18	Male	amr	
True	0.050544	5	0.003888001	4	71	18	Male	amr	
True	-0.046656	6	0.003888001	4	71	18	Male	amr	
False	0.042768	6	0.003888001	4	71	18	Male	amr	
True	-0.07776001	1	0.003888001	4	71	18	Male	amr	
True	0.07387201	2	0.003888001	4	71	18	Male	amr	
True	-0.069984	3	0.003888001	4	71	18	Male	amr	
True	0.066096	4	0.003888001	4	71	18	Male	amr	
True	-0.062208	5	0.003888001	4	71	18	Male	amr	
True	0.05832	6	0.003888001	4	71	18	Male	amr	
True	-0.054432	7	0.003888001	4	71	18	Male	amr	
False	0.050544	7	0.003888001	4	71	18	Male	amr	
False	-0.046656	7	0.003888001	4	71	18	Male	amr	
True	0.042768	8	0.003888001	4	71	18	Male	amr	
False	-0.04665601	0	0.002332801	4	71	18	Male	amr	
True	0.04432321	1	0.002332801	4	71	18	Male	amr	
False	-0.04199041	1	0.002332801	4	71	18	Male	amr	
False	0.03965761	1	0.002332801	4	71	18	Male	amr	
False	-0.03732481	1	0.002332801	4	71	18	Male	amr	
True	0.03499201	2	0.002332801	4	71	18	Male	amr	
True	-0.03265921	3	0.002332801	4	71	18	Male	amr	
True	0.03032641	4	0.002332801	4	71	18	Male	amr	
False	-0.02799361	4	0.002332801	4	71	18	Male	amr	
True	0.02566081	5	0.002332801	4	71	18	Male	amr	
True	-1	1	0.05	4	65	18	Female	Anirwin	wears glasses
True	0.95	2	0.05	4	65	18	Female	Anirwin	wears glasses
True	-0.9	3	0.05	4	65	18	Female	Anirwin	wears glasses
True	0.85	4	0.05	4	65	18	Female	Anirwin	wears glasses
True	-0.8	5	0.05	4	65	18	Female	Anirwin	wears glasses
True	0.7499999	6	0.05	4	65	18	Female	Anirwin	wears glasses
True	-0.6999999	7	0.05	4	65	18	Female	Anirwin	wears glasses
True	0.6499999	8	0.05	4	65	18	Female	Anirwin	wears glasses
True	-0.5999999	9	0.05	4	65	18	Female	Anirwin	wears glasses
True	0.5499999	10	0.05	4	65	18	Female	Anirwin	wears glasses
True	-0.6	1	0.03	4	65	18	Female	Anirwin	wears glasses
True	0.5700001	2	0.03	4	65	18	Female	Anirwin	wears glasses
True	-0.5400001	3	0.03	4	65	18	Female	Anirwin	wears glasses
True	0.5100001	4	0.03	4	65	18	Female	Anirwin	wears glasses
True	-0.4800001	5	0.03	4	65	18	Female	Anirwin	wears glasses
True	0.4500001	6	0.03	4	65	18	Female	Anirwin	wears glasses
True	-0.4200001	7	0.03	4	65	18	Female	Anirwin	wears glasses
True	0.3900001	8	0.03	4	65	18	Female	Anirwin	wears glasses
True	-0.3600001	9	0.03	4	65	18	Female	Anirwin	wears glasses
True	0.3300001	10	0.03	4	65	18	Female	Anirwin	wears glasses
True	-0.36	1	0.018	4	65	18	Female	Anirwin	wears glasses
True	0.342	2	0.018	4	65	18	Female	Anirwin	wears glasses
True	-0.324	3	0.018	4	65	18	Female	Anirwin	wears glasses
True	0.306	4	0.018	4	65	18	Female	Anirwin	wears glasses
True	-0.288	5	0.018	4	65	18	Female	Anirwin	wears glasses
True	0.27	6	0.018	4	65	18	Female	Anirwin	wears glasses
True	-0.252	7	0.018	4	65	18	Female	Anirwin	wears glasses
True	0.234	8	0.018	4	65	18	Female	Anirwin	wears glasses
True	-0.216	9	0.018	4	65	18	Female	Anirwin	wears glasses
True	0.198	10	0.018	4	65	18	Female	Anirwin	wears glasses
True	-0.216	1	0.0108	4	65	18	Female	Anirwin	wears glasses
True	0.2052	2	0.0108	4	65	18	Female	Anirwin	wears glasses
True	-0.1944	3	0.0108	4	65	18	Female	Anirwin	wears glasses
True	0.1836	4	0.0108	4	65	18	Female	Anirwin	wears glasses
False	-0.1728	4	0.0108	4	65	18	Female	Anirwin	wears glasses
True	0.162	5	0.0108	4	65	18	Female	Anirwin	wears glasses
False	-0.1512	5	0.0108	4	65	18	Female	Anirwin	wears glasses
True	0.1404	6	0.0108	4	65	18	Female	Anirwin	wears glasses
False	-0.1296	6	0.0108	4	65	18	Female	Anirwin	wears glasses
True	0.1188	7	0.0108	4	65	18	Female	Anirwin	wears glasses
True	-0.1296	1	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.12312	2	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	-0.11664	3	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.11016	4	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	-0.10368	4	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.09720001	5	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	-0.09072001	6	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	0.08424001	6	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	-0.07776001	6	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	0.07128001	6	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	-0.1296	0	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	0.12312	0	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	-0.11664	0	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.11016	1	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	-0.10368	1	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.09720001	2	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	-0.09072001	3	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.08424001	4	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	-0.07776001	4	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.07128001	5	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	-0.1296	1	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.12312	2	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	-0.11664	3	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.11016	4	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	-0.10368	5	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.09720001	6	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	-0.09072001	6	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.08424001	7	0.006480001	4	65	18	Female	Anirwin	wears glasses
False	-0.07776001	7	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	0.07128001	8	0.006480001	4	65	18	Female	Anirwin	wears glasses
True	-0.07776001	1	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	0.07387201	2	0.003888001	4	65	18	Female	Anirwin	wears glasses
False	-0.069984	2	0.003888001	4	65	18	Female	Anirwin	wears glasses
False	0.066096	2	0.003888001	4	65	18	Female	Anirwin	wears glasses
False	-0.062208	2	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	0.05832	3	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	-0.054432	4	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	0.050544	5	0.003888001	4	65	18	Female	Anirwin	wears glasses
False	-0.046656	5	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	0.042768	6	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	-0.07776001	1	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	0.07387201	2	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	-0.069984	3	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	0.066096	4	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	-0.062208	5	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	0.05832	6	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	-0.054432	7	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	0.050544	8	0.003888001	4	65	18	Female	Anirwin	wears glasses
False	-0.046656	8	0.003888001	4	65	18	Female	Anirwin	wears glasses
False	0.042768	8	0.003888001	4	65	18	Female	Anirwin	wears glasses
True	-0.04665601	1	0.002332801	4	65	18	Female	Anirwin	wears glasses
True	0.04432321	2	0.002332801	4	65	18	Female	Anirwin	wears glasses
False	-0.04199041	2	0.002332801	4	65	18	Female	Anirwin	wears glasses
True	0.03965761	3	0.002332801	4	65	18	Female	Anirwin	wears glasses
True	-0.03732481	4	0.002332801	4	65	18	Female	Anirwin	wears glasses
True	0.03499201	5	0.002332801	4	65	18	Female	Anirwin	wears glasses
True	-0.03265921	6	0.002332801	4	65	18	Female	Anirwin	wears glasses
True	0.03032641	7	0.002332801	4	65	18	Female	Anirwin	wears glasses
True	-0.02799361	8	0.002332801	4	65	18	Female	Anirwin	wears glasses
True	0.02566081	9	0.002332801	4	65	18	Female	Anirwin	wears glasses
False	-0.02799361	0	0.00139968	4	65	18	Female	Anirwin	wears glasses
True	0.02659393	1	0.00139968	4	65	18	Female	Anirwin	wears glasses
